review_id,img_cnn_manip
R00148,0.2313752919435501
R00149,0.2323843389749527
R00150,0.41077834367752075
R00151,0.9228557348251343
R00152,0.18288001418113708
R00153,0.1899721920490265
R00154,0.20100143551826477
R00155,0.1278265416622162
R00156,0.21273589134216309
R00157,0.8556399941444397
R00158,0.3041684627532959
R00159,0.37679463624954224
R00160,0.5119320750236511
R00161,0.7306653261184692
R00162,0.21666641533374786
R00163,0.22001026570796967
R00164,0.12532396614551544
R00165,0.10779009014368057
R00166,0.2046184241771698
R00167,0.4120881259441376
R00168,0.15271590650081635
R00169,0.48726701736450195
R00170,0.20953522622585297
R00171,0.2122141718864441
R00172,0.5367307662963867
R00173,0.29262664914131165
R00174,0.19164197146892548
R00175,0.44099271297454834
R00176,0.3690585494041443
R00177,0.20159390568733215
R00178,0.23518988490104675
R00179,0.36081916093826294
R00180,0.2668803632259369
R00181,0.32173821330070496
R00182,0.12366220355033875
R00183,0.33179110288619995
R00184,0.9058378338813782
R00185,0.24670934677124023
R00186,0.1398238241672516
R00187,0.49454155564308167
R00188,0.11464676260948181
R00189,0.2580411732196808
R00190,0.20379871129989624
R00191,0.8124381303787231
R00192,0.6763144731521606
R00193,0.2141479104757309
R00194,0.2120872139930725
R00195,0.3116452395915985
R00196,0.3221728801727295
R00197,0.2922697067260742
R00198,0.6965208649635315
R00199,0.397801011800766
R00200,0.2988783121109009
R00201,0.21387039124965668
R00202,0.3787422776222229
R00203,0.7360193729400635
R00204,0.49099814891815186
R00205,0.8751078248023987
R00206,0.28865742683410645
R00207,0.5411970019340515
R00208,0.13851076364517212
R00209,0.2888769507408142
R00210,0.6125497817993164
R00211,0.5082644820213318
R00212,0.13921445608139038
R00213,0.35658639669418335
R00214,0.5218960046768188
R00215,0.3670930564403534
R00216,0.9620727300643921
R00217,0.3773900270462036
R00218,0.37382593750953674
R00219,0.21655511856079102
R00220,0.17240092158317566
R00221,0.20930781960487366
R00222,0.43955811858177185
R00223,0.3944988250732422
R00224,0.3065192699432373
R00225,0.9674468636512756
R00226,0.3843192160129547
R00227,0.214409738779068
R00228,0.5297465920448303
R00229,0.6889753341674805
R00230,0.39466819167137146
R00231,0.7139219045639038
R00232,0.39080169796943665
R00233,0.2664908766746521
R00234,0.18208520114421844
R00235,0.6799570918083191
R00236,0.24927762150764465
R00237,0.19447018206119537
R00238,0.2912124991416931
R00239,0.45854896306991577
R00240,0.08874110877513885
R00241,0.23211604356765747
R00242,0.2577292323112488
R00243,0.30261459946632385
R00244,0.32036131620407104
R00245,0.3596544861793518
R00246,0.5366945266723633
R00247,0.35091572999954224
R00248,0.6407582759857178
R00249,0.3924334645271301
R00250,0.7699422836303711
R00251,0.21943925321102142
R00252,0.17466841638088226
R00253,0.3457891345024109
R00254,0.08907010406255722
R00255,0.3473896086215973
R00256,0.113063745200634
R00257,0.32573872804641724
R00258,0.144770547747612
R00259,0.27629947662353516
R00260,0.3418012261390686
R00261,0.1466568261384964
R00262,0.1497257947921753
R00263,0.09704331308603287
R00264,0.3496868908405304
R00265,0.24153725802898407
R00266,0.5580421090126038
R00267,0.4659503698348999
R00268,0.3549242317676544
R00269,0.2605322301387787
R00270,0.6612451076507568
R00271,0.15085089206695557
R00272,0.32201600074768066
R00273,0.3693593144416809
R00274,0.24694466590881348
R00275,0.3344416916370392
R00276,0.3142472803592682
R00277,0.7372950315475464
R00278,0.14105455577373505
R00279,0.2603728175163269
R00280,0.6088383197784424
R00281,0.4104755222797394
R00282,0.6111936569213867
R00283,0.5351700782775879
R00284,0.41958972811698914
R00285,0.6128168702125549
R00286,0.3955654203891754
R00287,0.3232709765434265
R00288,0.4289209842681885
R00289,0.12292420119047165
R00290,0.26511484384536743
R00291,0.7702282667160034
R00292,0.24659067392349243
R00293,0.832588791847229
R00294,0.10778889060020447
R00295,0.45119544863700867
R00296,0.3246605098247528
R00297,0.4164015054702759
R00298,0.37095651030540466
R00299,0.4264654815196991
R00300,0.15751796960830688
R00301,0.5735419988632202
R00302,0.3900336027145386
R00303,0.21584218740463257
R00304,0.23760312795639038
R00305,0.2423096001148224
R00306,0.36693447828292847
R00307,0.9993714094161987
R00308,0.4231230616569519
R00309,0.4172419309616089
R00310,0.2996668517589569
R00311,0.2531920075416565
R00312,0.7344432473182678
R00313,0.4266895353794098
R00314,0.1757718026638031
R00315,0.95755934715271
R00316,0.699682354927063
R00317,0.22842803597450256
R00318,0.13693949580192566
R00319,0.9839746356010437
R00320,0.5315309762954712
R00321,0.5916428565979004
R00322,0.11150550097227097
R00323,0.30734485387802124
R00324,0.3839333653450012
R00325,0.34133997559547424
R00326,0.27464911341667175
R00327,0.42507487535476685
R00328,0.4194343090057373
R00329,0.9943473935127258
R00330,0.4429073929786682
R00331,0.1896456778049469
R00332,0.2525944113731384
R00333,0.31948238611221313
R00334,0.4223460555076599
R00335,0.6405060887336731
R00336,0.7504025101661682
R00337,0.8017784953117371
R00338,0.11243990063667297
R00339,0.10398256778717041
R00340,0.5685423612594604
R00341,0.4445117712020874
R00342,0.12157101184129715
R00343,0.13787975907325745
R00344,0.9601275324821472
R00345,0.5174435377120972
R00346,0.15082810819149017
R00347,0.30881738662719727
R00348,0.9732002019882202
R00349,0.7192055583000183
R00350,0.26487597823143005
R00351,0.3046000003814697
R00352,0.8736304044723511
R00353,0.19375184178352356
R00354,0.46156346797943115
R00355,0.9276161193847656
R00356,0.7266589403152466
R00357,0.13857978582382202
R00358,0.2723369002342224
R00359,0.6022443771362305
R00360,0.21778658032417297
R00361,0.9115723371505737
R00362,0.17939327657222748
R00363,0.333576500415802
R00364,0.49855220317840576
R00365,0.409600168466568
R00366,0.2898119390010834
R00367,0.1296522617340088
R00368,0.3548744320869446
R00369,0.9310733675956726
R00370,0.2752070426940918
R00371,0.08850596845149994
R00372,0.2591896653175354
R00373,0.25190579891204834
R00374,0.5537586212158203
R00375,0.3924916386604309
R00376,0.8183733224868774
R00377,0.19615837931632996
R00378,0.8155505657196045
R00379,0.23888587951660156
R00380,0.2693783640861511
R00381,0.41751042008399963
R00382,0.25389376282691956
R00383,0.23607371747493744
R00384,0.35312020778656006
R00385,0.6434577107429504
R00386,0.3061772882938385
R00387,0.17397764325141907
R00388,0.6522709727287292
R00389,0.8533046245574951
R00390,0.3635562062263489
R00391,0.3155437409877777
R00392,0.5786095261573792
R00393,0.8762511610984802
R00394,0.36142033338546753
R00395,0.36433497071266174
R00396,0.3697086572647095
R00397,0.453417032957077
R00398,0.17908091843128204
R00399,0.409026563167572
R00400,0.11647984385490417
R00401,0.8594914078712463
R00402,0.37673115730285645
R00403,0.6219837069511414
R00404,0.22160355746746063
R00405,0.7079223990440369
R00406,0.5465244650840759
R00407,0.9943878650665283
R00408,0.8609943985939026
R00409,0.8051367998123169
R00410,0.2974795699119568
R00411,0.28620168566703796
R00412,0.23962616920471191
R00413,0.2180718183517456
R00414,0.27245840430259705
R00415,0.16314512491226196
R00416,0.19299490749835968
R00417,0.06710483133792877
R00418,0.33743584156036377
R00419,0.13765734434127808
R00420,0.8911281228065491
R00421,0.3335898518562317
R00422,0.12586043775081635
R00423,0.09910484403371811
R00424,0.7513018250465393
R00425,0.5318243503570557
R00426,0.17981025576591492
R00427,0.445034921169281
R00428,0.39315173029899597
R00429,0.22791458666324615
R00430,0.19231568276882172
R00431,0.1004088819026947
R00432,0.21846842765808105
R00433,0.28206557035446167
R00434,0.9908472299575806
R00435,0.287201464176178
R00436,0.40362152457237244
R00437,0.10071700811386108
R00438,0.5925225615501404
R00439,0.3208900988101959
R00440,0.40104392170906067
R00441,0.3851065933704376
R00442,0.5409104824066162
R00443,0.9850121736526489
R00444,0.24092769622802734
R00445,0.5199528932571411
R00446,0.3993667960166931
R00447,0.15003058314323425
R00448,0.21541434526443481
R00449,0.9784997701644897
R00450,0.3408915102481842
R00451,0.17048320174217224
R00452,0.20854076743125916
R00453,0.46939730644226074
R00454,0.3223748803138733
R00455,0.6310285925865173
R00456,0.8709393739700317
R00457,0.3267623782157898
R00458,0.32306092977523804
R00459,0.8371198177337646
R00460,0.17221033573150635
R00461,0.3573552370071411
R00462,0.4182974696159363
R00463,0.15066765248775482
R00464,0.39304599165916443
R00465,0.4039074182510376
R00466,0.9980702996253967
R00467,0.26806584000587463
R00468,0.3204863667488098
R00469,0.26938095688819885
R00470,0.4336507022380829
R00471,0.16070763766765594
R00472,0.9793451428413391
R00473,0.9048514366149902
R00474,0.9941840171813965
R00475,0.20079636573791504
R00476,0.24112527072429657
R00477,0.23678967356681824
R00478,0.484704852104187
R00479,0.4944624602794647
R00480,0.22318419814109802
R00481,0.17918600142002106
R00482,0.24836455285549164
R00483,0.6060582399368286
R00484,0.10363845527172089
R00485,0.6021345853805542
R00486,0.10136695206165314
R00487,0.16279780864715576
R00488,0.3370589017868042
R00489,0.4351407289505005
R00490,0.39018821716308594
R00491,0.3680466413497925
R00492,0.26522791385650635
R00493,0.30623650550842285
R00494,0.13618704676628113
R00495,0.30158621072769165
R00496,0.3745700716972351
R00497,0.12679703533649445
R00498,0.17647232115268707
R00499,0.942751407623291
R00500,0.8688481450080872
R00501,0.3292659819126129
R00502,0.42381906509399414
R00503,0.24843484163284302
R00504,0.1257438361644745
R00505,0.38072606921195984
R00506,0.16777093708515167
R00507,0.9994717836380005
R00508,0.6474422216415405
R00509,0.3473280370235443
R00510,0.24210134148597717
R00511,0.5650589466094971
R00512,0.26671984791755676
R00513,0.34845077991485596
R00514,0.12336098402738571
R00515,0.25057220458984375
R00516,0.07972197234630585
R00517,0.40805569291114807
R00518,0.22875671088695526
R00519,0.8245466947555542
R00520,0.34435054659843445
R00521,0.14709439873695374
R00522,0.19508542120456696
R00523,0.2745104134082794
R00524,0.3747192323207855
R00525,0.486752450466156
R00526,0.5639770030975342
R00527,0.667708694934845
R00528,0.279005229473114
R00529,0.31750112771987915
R00530,0.18745309114456177
R00531,0.290005087852478
R00532,0.21873733401298523
R00533,0.38959452509880066
R00534,0.14468762278556824
R00535,0.15048322081565857
R00536,0.19445091485977173
R00537,0.4543565511703491
R00538,0.15802302956581116
R00539,0.30793148279190063
R00540,0.14942790567874908
R00541,0.47656959295272827
R00542,0.5959640145301819
R00543,0.11460697650909424
R00544,0.22486227750778198
R00545,0.46497440338134766
R00546,0.20938201248645782
R00547,0.21984657645225525
R00548,0.21542945504188538
R00549,0.5394116044044495
R00550,0.2331824004650116
R00551,0.2887307405471802
R00552,0.1462239772081375
R00553,0.9398181438446045
R00554,0.4416823983192444
R00555,0.17223428189754486
R00556,0.39860665798187256
R00557,0.43490883708000183
R00558,0.42792269587516785
R00559,0.21772101521492004
R00560,0.33843520283699036
R00561,0.4310089349746704
R00562,0.15534165501594543
R00563,0.24732425808906555
R00564,0.16565173864364624
R00565,0.400581955909729
R00566,0.600343644618988
R00567,0.7393049001693726
R00568,0.2470729947090149
R00569,0.47526276111602783
R00570,0.1692679226398468
R00571,0.7325013875961304
R00572,0.23996853828430176
R00573,0.14672838151454926
R00574,0.7381010055541992
R00575,0.365544855594635
R00576,0.7031654715538025
R00577,0.3212105929851532
R00578,0.3577060401439667
R00579,0.36823657155036926
R00580,0.23800456523895264
R00581,0.2533409595489502
R00582,0.16555678844451904
R00583,0.3453111946582794
R00584,0.30054381489753723
R00585,0.17333130538463593
R00586,0.21110135316848755
R00587,0.7339277267456055
R00588,0.3750411868095398
R00589,0.6850864291191101
R00590,0.7383725643157959
R00591,0.3253647983074188
R00592,0.23518288135528564
R00593,0.34309500455856323
R00594,0.18172918260097504
R00595,0.4080328047275543
R00596,0.16559334099292755
R00597,0.8056496381759644
R00598,0.24130654335021973
R00599,0.2513478994369507
R00600,0.2639465034008026
R00601,0.19211915135383606
R00602,0.29614579677581787
R00603,0.30089306831359863
R00604,0.8267841339111328
R00605,0.2565503716468811
R00606,0.6040119528770447
R00607,0.21569254994392395
R00608,0.49248749017715454
R00609,0.3252452611923218
R00610,0.13772550225257874
R00611,0.3614256978034973
R00612,0.46744343638420105
R00613,0.14015276730060577
R00614,0.1483798623085022
R00615,0.6042643785476685
R00616,0.5877327919006348
R00617,0.45470094680786133
R00618,0.5423405170440674
R00619,0.28546881675720215
R00620,0.33777880668640137
R00621,0.4052456021308899
R00622,0.17538076639175415
R00623,0.3730847239494324
R00624,0.6238119602203369
R00625,0.4673178791999817
R00626,0.5655965805053711
R00627,0.48269063234329224
R00628,0.3639783263206482
R00629,0.6337453722953796
R00630,0.24031151831150055
R00631,0.2761734426021576
R00632,0.08493924140930176
R00633,0.6035855412483215
R00634,0.42485660314559937
R00635,0.4736934304237366
R00636,0.36956414580345154
R00637,0.32140037417411804
R00638,0.24731813371181488
R00639,0.7040543556213379
R00640,0.2314656674861908
R00641,0.2530445456504822
R00642,0.2360253781080246
R00643,0.6582242846488953
R00644,0.1138007864356041
R00645,0.13194628059864044
R00646,0.17639420926570892
R00647,0.28808656334877014
R00648,0.6521016359329224
R00649,0.28887343406677246
R00650,0.620335578918457
R00651,0.40737003087997437
R00652,0.4125211238861084
R00653,0.08164609968662262
R00654,0.17787499725818634
R00655,0.2250506579875946
R00656,0.9950977563858032
R00657,0.1425686478614807
R00658,0.19640189409255981
R00659,0.9706321954727173
R00660,0.4730779528617859
R00661,0.4093286991119385
R00662,0.2094445824623108
R00663,0.5444733500480652
R00664,0.19134250283241272
R00665,0.16900569200515747
R00666,0.38820838928222656
R00667,0.6895912885665894
R00668,0.3076699376106262
R00669,0.32675647735595703
R00670,0.447576642036438
R00671,0.18857328593730927
R00672,0.38885438442230225
R00673,0.21093741059303284
R00674,0.14830780029296875
R00675,0.8730435371398926
R00676,0.5011948347091675
R00677,0.6815756559371948
R00678,0.6213740110397339
R00679,0.1605735719203949
R00680,0.7755228281021118
R00681,0.346343457698822
R00682,0.35809269547462463
R00683,0.24511541426181793
R00684,0.49829116463661194
R00685,0.3884165585041046
R00686,0.4971514940261841
R00687,0.3341955840587616
R00688,0.17926380038261414
R00689,0.5737687349319458
R00690,0.15069854259490967
R00691,0.10192790627479553
R00692,0.35948988795280457
R00693,0.3557756543159485
R00694,0.4643608331680298
R00695,0.46074187755584717
R00696,0.0838795006275177
R00697,0.11292251199483871
R00698,0.6441333293914795
R00699,0.1389492154121399
R00700,0.4930318295955658
R00701,0.28628823161125183
R00702,0.22867003083229065
R00703,0.2054537683725357
R00704,0.292244553565979
R00705,0.668282151222229
R00706,0.3124385476112366
R00707,0.38134410977363586
R00708,0.9969810247421265
R00709,0.1888652741909027
R00710,0.4648261070251465
R00711,0.6859437227249146
R00712,0.3046775460243225
R00713,0.29521411657333374
R00714,0.1326673924922943
R00715,0.4813686013221741
R00716,0.19452497363090515
R00717,0.16257262229919434
R00718,0.4791080951690674
R00719,0.19629397988319397
R00720,0.23256424069404602
R00721,0.7378928065299988
R00722,0.6694486141204834
R00723,0.6020175218582153
R00724,0.5865596532821655
R00725,0.2606320381164551
R00726,0.194025456905365
R00727,0.33362019062042236
R00728,0.4645044505596161
R00729,0.24080193042755127
R00730,0.14924268424510956
R00731,0.2092815637588501
R00732,0.4293827712535858
R00733,0.11147770285606384
R00734,0.17396384477615356
R00735,0.18464934825897217
R00736,0.26273682713508606
R00737,0.794784665107727
R00738,0.30271995067596436
R00739,0.33763182163238525
R00740,0.26704171299934387
R00741,0.18777887523174286
R00742,0.6744129657745361
R00743,0.21069839596748352
R00744,0.20635618269443512
R00745,0.16727840900421143
R00746,0.30285149812698364
R00747,0.17945799231529236
R00748,0.1668127179145813
R00749,0.15957213938236237
R00750,0.4385611414909363
R00751,0.8961530923843384
R00752,0.056738175451755524
R00753,0.06159065663814545
R00754,0.24176467955112457
R00755,0.18718086183071136
R00756,0.23760567605495453
R00757,0.6920021772384644
R00758,0.2873448133468628
R00759,0.5549520254135132
R00760,0.22172535955905914
R00761,0.32223957777023315
R00762,0.6477047204971313
R00763,0.2854096293449402
R00764,0.1821822226047516
R00765,0.8655962944030762
R00766,0.16588634252548218
R00767,0.3254258334636688
R00768,0.3204018175601959
R00769,0.22188124060630798
R00770,0.9081553816795349
R00771,0.11182516068220139
R00772,0.4774818420410156
R00773,0.21051780879497528
R00774,0.31212350726127625
R00775,0.2040584683418274
R00776,0.4121524691581726
R00777,0.09456988424062729
R00778,0.08135805279016495
R00779,0.930117666721344
R00780,0.9879059791564941
R00781,0.3084775507450104
R00782,0.6095219850540161
R00783,0.26572155952453613
R00784,0.14127427339553833
R00785,0.22509291768074036
R00786,0.33482736349105835
R00787,0.5088295340538025
R00788,0.15364816784858704
R00789,0.23502138257026672
R00790,0.29837191104888916
R00791,0.44376853108406067
R00792,0.7397753596305847
R00793,0.2506926953792572
R00794,0.2312917709350586
R00795,0.3478378653526306
R00796,0.1675812304019928
R00797,0.26498204469680786
R00798,0.16875232756137848
R00799,0.32309994101524353
R00800,0.3913354277610779
R00801,0.530039370059967
R00802,0.2939719557762146
R00803,0.3181910812854767
R00804,0.16900284588336945
R00805,0.23363207280635834
R00806,0.4730421304702759
R00807,0.36162069439888
R00808,0.2173958718776703
R00809,0.3574678599834442
R00810,0.8656408786773682
R00811,0.2405787706375122
R00812,0.6180523633956909
R00813,0.18532927334308624
R00814,0.6021478176116943
R00815,0.21722188591957092
R00816,0.32953140139579773
R00817,0.24702830612659454
R00818,0.07665017247200012
R00819,0.6056815385818481
R00820,0.20926626026630402
R00821,0.18761304020881653
R00822,0.8964077234268188
R00823,0.7597346305847168
R00824,0.4047878384590149
R00825,0.33669328689575195
R00826,0.3812251091003418
R00827,0.12227166444063187
R00828,0.9942667484283447
R00829,0.27115172147750854
R00830,0.40720221400260925
R00831,0.3793889582157135
R00832,0.25666651129722595
R00833,0.5101755857467651
R00834,0.19412946701049805
R00835,0.09606943279504776
R00836,0.8883808255195618
R00837,0.31763070821762085
R00838,0.3657079339027405
R00839,0.2897828221321106
R00840,0.9194555878639221
R00841,0.3145095407962799
R00842,0.9961801171302795
R00843,0.21376526355743408
R00844,0.14889463782310486
R00845,0.9804959893226624
R00846,0.5106707215309143
R00847,0.26553961634635925
R00848,0.26717931032180786
R00849,0.3803577423095703
R00850,0.9926042556762695
R00851,0.34452885389328003
R00852,0.32749319076538086
R00853,0.2992923855781555
R00854,0.5355724096298218
R00855,0.0929580107331276
R00856,0.4358157813549042
R00857,0.49792760610580444
R00858,0.3191971182823181
R00859,0.3043864965438843
R00860,0.9169987440109253
R00861,0.6874555349349976
R00862,0.376800537109375
R00863,0.7821723222732544
R00864,0.5090773701667786
R00865,0.1333317756652832
R00866,0.18806830048561096
R00867,0.159155935049057
R00868,0.9999176263809204
R00869,0.1375594139099121
R00870,0.5764833092689514
R00871,0.09504560381174088
R00872,0.23703184723854065
R00873,0.6008299589157104
R00874,0.34050536155700684
R00875,0.4709473252296448
R00876,0.30518415570259094
R00877,0.591235876083374
R00878,0.4441542625427246
R00879,0.9992398023605347
R00880,0.354921817779541
R00881,0.6421142220497131
R00882,0.15061669051647186
R00883,0.8595532774925232
R00884,0.6555746793746948
R00885,0.27621328830718994
R00886,0.4736926257610321
R00887,0.5574952960014343
R00888,0.16999009251594543
R00889,0.1564273089170456
R00890,0.24834732711315155
R00891,0.14542844891548157
R00892,0.6149254441261292
R00893,0.5284095406532288
R00894,0.9914588928222656
R00895,0.820385217666626
R00896,0.1505112498998642
R00897,0.46443676948547363
R00898,0.3635387420654297
R00899,0.3654274344444275
R00900,0.43285486102104187
R00901,0.5231558084487915
R00902,0.43805408477783203
R00903,0.4537867307662964
R00904,0.269311785697937
R00905,0.2610943615436554
R00906,0.1948440670967102
R00907,0.24811235070228577
R00908,0.2575594186782837
R00909,0.3470718562602997
R00910,0.5302773118019104
R00911,0.4627014696598053
R00912,0.5452095866203308
R00913,0.10334216058254242
R00914,0.4749305248260498
R00915,0.7044681310653687
R00916,0.3593685030937195
R00917,0.4675031304359436
R00918,0.47010183334350586
R00919,0.35206183791160583
R00920,0.9390909075737
R00921,0.26675766706466675
R00922,0.3835640549659729
R00923,0.31391778588294983
R00924,0.494798481464386
R00925,0.4768869876861572
R00926,0.22410698235034943
R00927,0.13017329573631287
R00928,0.1935350000858307
R00929,0.20768116414546967
R00930,0.1075880154967308
R00931,0.33130377531051636
R00932,0.3660069406032562
R00933,0.3067735433578491
R00934,0.23054558038711548
R00935,0.3614208698272705
R00936,0.2024914175271988
R00937,0.27383601665496826
R00938,0.46944695711135864
R00939,0.07775925099849701
R00940,0.3547627031803131
R00941,0.3840615153312683
R00942,0.0752238929271698
R00943,0.6777926683425903
R00944,0.4318462908267975
R00945,0.6388812065124512
R00946,0.2467043101787567
R00947,0.5316491723060608
R00948,0.28057581186294556
R00949,0.560876727104187
R00950,0.1764906644821167
R00951,0.46840131282806396
R00952,0.1641542613506317
R00953,0.36016714572906494
R00954,0.21981391310691833
R00955,0.9719229936599731
R00956,0.7772147059440613
R00957,0.4634177088737488
R00958,0.07088086754083633
R00959,0.609485924243927
R00960,0.28002670407295227
R00961,0.30745604634284973
R00962,0.13713835179805756
R00963,0.6048253774642944
R00964,0.4590419828891754
R00965,0.48365339636802673
R00966,0.40626195073127747
R00967,0.33103278279304504
R00968,0.3652004897594452
R00969,0.14588139951229095
R00970,0.23647405207157135
R00971,0.20628240704536438
R00972,0.9990125298500061
R00973,0.6136826872825623
R00974,0.2303468883037567
R00975,0.416309118270874
R00976,0.38658174872398376
R00977,0.9994639158248901
R00978,0.13262158632278442
R00979,0.2869667410850525
R00980,0.3712657690048218
R00981,0.16399234533309937
R00982,0.48733171820640564
R00983,0.4740203022956848
R00984,0.25296157598495483
R00985,0.2333831787109375
R00986,0.1627182513475418
R00987,0.1816904991865158
R00988,0.844589352607727
R00989,0.34274160861968994
R00990,0.3969971239566803
R00991,0.2791558802127838
R00992,0.08598373830318451
R00993,0.16566427052021027
R00994,0.2959892153739929
R00995,0.08568692207336426
R00996,0.11934447288513184
R00997,0.9932886362075806
R00998,0.3976236581802368
R00999,0.1869996339082718
R01000,0.2058267891407013
R01001,0.6040172576904297
R01002,0.5946580767631531
R01003,0.293070912361145
R01004,0.10825608670711517
R01005,0.8792994022369385
R01006,0.20570436120033264
R01007,0.14667515456676483
R01008,0.7616745829582214
R01009,0.9916477203369141
R01010,0.5404400825500488
R01011,0.09262795746326447
R01012,0.1317591667175293
R01013,0.5092837810516357
R01014,0.9427274465560913
R01015,0.14619702100753784
R01016,0.996284008026123
R01017,0.771909773349762
R01018,0.5905152559280396
R01019,0.2694501280784607
R01020,0.7124107480049133
R01021,0.5079250335693359
R01022,0.10621248185634613
R01023,0.16587519645690918
R01024,0.13351985812187195
R01025,0.4291526973247528
R01026,0.9640251398086548
R01027,0.19645725190639496
R01028,0.5817976593971252
R01029,0.6499331593513489
R01030,0.2738274037837982
R01031,0.1274995058774948
R01032,0.34338274598121643
R01033,0.2895355224609375
R01034,0.4482986032962799
R01035,0.8795585036277771
R01036,0.9545593857765198
R01037,0.15321609377861023
R01038,0.1335136592388153
R01039,0.07456044852733612
R01040,0.317974328994751
R01041,0.40273547172546387
R01042,0.732598602771759
R01043,0.45585235953330994
R01044,0.5374696254730225
R01045,0.3548872768878937
R01046,0.3880886435508728
R01047,0.49983328580856323
R01048,0.4714897572994232
R01049,0.317513108253479
R01050,0.9297436475753784
R01051,0.1506849229335785
R01052,0.13637785613536835
R01053,0.49833959341049194
R01054,0.10992105305194855
R01055,0.12590639293193817
R01056,0.6229972839355469
R01057,0.2819434106349945
R01058,0.9237397313117981
R01059,0.5426362156867981
R01060,0.26976433396339417
R01061,0.4037878215312958
R01062,0.2372562289237976
R01063,0.5044537782669067
R01064,0.30057260394096375
R01065,0.14675219357013702
R01066,0.25308138132095337
R01067,0.6670900583267212
R01068,0.3892294466495514
R01069,0.23669740557670593
R01070,0.6706935167312622
R01071,0.45293498039245605
R01072,0.37229862809181213
R01073,0.272564172744751
R01074,0.5133174657821655
R01075,0.499515563249588
R01076,0.48545926809310913
R01077,0.8539126515388489
R01078,0.2611045241355896
R01079,0.6375166177749634
